,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
31864,26337,26.0,4.1,Fog,Jam,2,Snack,scooter,2.0,No,Urban,41,20002.497495642194
31865,6751,25.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,20002.497495633623
31866,6019,32.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.497495633623
31867,1387,32.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Urban,27,20002.497495633623
31868,42058,28.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,13,20002.497495633623
31869,24081,35.0,4.8,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33,20002.497495633623
31870,39993,30.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,19,20002.497495633623
31871,29742,23.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,20002.497495633623
31872,23431,32.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.497495633623
31873,42603,27.0,4.8,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.497495633623
31874,13758,38.0,4.9,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,20,20002.497495633623
31875,17196,28.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43,20002.497495633623
31876,7877,38.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,28,20002.497495633623
31877,29791,20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.497495633623
31878,8529,32.0,4.7,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,27,20002.497495633623
31879,45467,31.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Urban,16,20002.497495421838
31880,37433,31.0,4.3,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,31,20002.497495421838
31881,42945,34.0,4.5,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.497495421838
31882,28872,,,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.497495421838
31883,19886,21.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.497495421838
31884,819,35.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,20002.497495421838
31885,28053,30.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.497495421838
31886,37107,35.0,5.0,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.497495421838
31887,12452,39.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,35,20002.497495421838
31888,3726,27.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.497495421838
31889,5685,33.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,Yes,Metropolitian,43,20002.497495421838
31890,20861,,,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.497495421838
31891,45464,35.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.497495421838
31892,15617,28.0,4.6,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,20002.497495421838
31893,40359,24.0,4.9,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Urban,34,20002.49749508514
31894,44587,27.0,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,24,20002.49749508514
31895,35442,37.0,4.7,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,40,20002.49749508514
31896,9053,27.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,20002.49749508514
31897,17949,32.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,16,20002.49749508514
31898,36571,23.0,4.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.49749508514
31899,33000,33.0,4.0,Sandstorms,High,0,Snack,motorcycle,2.0,No,Metropolitian,40,20002.49749508514
31900,21040,24.0,4.9,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,20002.49749508514
31901,41729,27.0,4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,26,20002.49749508514
31902,37907,26.0,5.0,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.49749465317
31903,20341,39.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.49749465317
31904,30717,30.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,,28,20002.49749465317
31905,34405,27.0,4.2,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Urban,42,20002.49749465317
31906,7127,35.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.49749465317
31907,30751,23.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,34,20002.49749465317
31908,37636,,,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,21,20002.49749465317
31909,583,31.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.497494518775
31910,32949,32.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.497494518775
31911,5503,31.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.497494518775
31912,12815,34.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.497494518775
31913,17023,21.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,10,20002.497494518775
31914,29535,31.0,3.7,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.497494518775
31915,17210,37.0,4.7,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.497494518775
31916,12896,27.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.497494518775
31917,35201,21.0,4.8,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,17,20002.497494518775
31918,8505,31.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.497494518775
31919,38222,21.0,4.6,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,20002.497493388862
31920,37706,26.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.497493388862
31921,545,34.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.497493388862
31922,37324,22.0,3.7,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,20002.497493388862
31923,42210,24.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.497493388862
31924,12108,33.0,5.0,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,20002.497493388862
31925,44472,25.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,20002.497493388862
31926,21065,21.0,4.3,Fog,Jam,1,Meal,motorcycle,3.0,No,Metropolitian,43,20002.497493388862
31927,28886,24.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.497493388862
31928,18416,35.0,4.2,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,41,20002.497493388862
31929,16719,38.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Urban,25,20002.497390941007
31930,34191,35.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.497390941007
31931,3787,35.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,26,20002.497390941007
31932,598,35.0,3.6,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,34,20002.497390941007
31933,22676,34.0,4.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.497390941007
31934,19258,33.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,20002.497390941007
31935,15938,29.0,5.0,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,20002.497390941007
31936,29224,33.0,5.0,Fog,Jam,0,Buffet,motorcycle,,No,Metropolitian,27,20002.497390941007
31937,1792,22.0,5.0,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,29,20002.49739086113
31938,43859,25.0,4.1,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.49739086113
31939,1426,39.0,4.0,Cloudy,Jam,1,Buffet,motorcycle,3.0,No,Metropolitian,43,20002.49739086113
31940,42047,26.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,26,20002.49739086113
31941,38087,33.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.49739086113
31942,16478,35.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,20002.49739086113
31943,14330,34.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.49739086113
31944,13365,36.0,5.0,Windy,High,0,Meal,motorcycle,0.0,No,Urban,49,20002.49739086113
31945,29408,33.0,4.5,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.49739086113
31946,17907,37.0,4.7,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,20,20002.49739086113
31947,30763,31.0,3.8,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,20002.49739086113
31948,19613,38.0,4.3,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,20002.49739086113
31949,32807,27.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.49739086113
31950,22366,33.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,20002.49739086113
31951,34737,32.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,20002.49739086113
31952,2596,28.0,4.0,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.49739086113
31953,11214,29.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.49739084228
31954,17515,30.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,28,20002.49739084228
31955,28114,22.0,4.5,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,20002.49739084228
31956,18722,39.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.49739084228
31957,37173,33.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,20002.49739084228
31958,32882,33.0,3.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,37,20002.49739084228
31959,25351,23.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,10,20002.49739084228
31960,35188,36.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,30,20002.49739084228
31961,13070,27.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Urban,11,20002.49739084228
31962,5511,38.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.49739084228
31963,16544,31.0,4.7,Cloudy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,47,20002.497390659842
31964,7682,24.0,2.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,36,20002.497390659842
31965,21583,28.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.497390659842
31966,38872,39.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,49,20002.497390659842
31967,18920,29.0,4.5,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,15,20002.497390659842
31968,9017,20.0,4.6,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,16,20002.497390659842
31969,22931,21.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,20002.497390659842
31970,2542,33.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,27,20002.497390659842
31971,10456,38.0,4.6,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.497390659842
31972,10391,25.0,4.7,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,11,20002.497390659842
31973,44901,24.0,4.2,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,20002.497390659842
31974,25403,37.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.497390659842
31975,40742,27.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.497390659842
31976,12557,37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.497390659842
31977,6914,,,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,30,20002.497390659842
31978,37918,,,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,25,20002.497390659842
31979,22170,27.0,4.7,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20002.497390659842
31980,30173,37.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,20002.497390646018
31981,904,26.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.497390646018
31982,13607,,,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.497390646018
31983,15475,26.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.497390646018
31984,43734,39.0,3.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,32,20002.497390646018
31985,35345,33.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.497390646018
31986,33776,33.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.497390646018
31987,576,34.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.497390646018
31988,11648,38.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.497390646018
31989,3282,29.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,35,20002.497390646018
31990,36126,30.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.497390646018
31991,20430,34.0,4.8,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,20002.497390646018
31992,27154,22.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,38,20002.497390646018
31993,23672,34.0,4.7,Stormy,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,47,20002.497390636054
31994,8166,35.0,4.0,Cloudy,Medium,2,Drinks,scooter,2.0,No,Urban,34,20002.497390636054
31995,36763,,,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,20002.497390636054
31996,42460,36.0,4.8,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48,20002.497390636054
31997,9678,,,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,13,20002.497390636054
31998,35544,34.0,4.7,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,24,20002.497390636054
31999,14507,26.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.497390636054
32000,22035,28.0,4.2,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.497390636054
32001,33828,37.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.497390636054
32002,43412,36.0,3.6,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,20002.497390636054
32003,6282,22.0,5.0,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,25,20002.497390636054
32004,31484,23.0,4.6,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32,20002.497390636054
32005,35598,35.0,4.5,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,26,20002.497390636054
32006,19418,25.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.497390636054
32007,15909,35.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,20002.497390567245
32008,24830,24.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,20002.497390567245
32009,34937,23.0,4.6,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,14,20002.497390567245
32010,24240,30.0,5.0,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.497390567245
32011,19834,28.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,18,20002.497390567245
32012,20618,21.0,4.6,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,24,20002.497390567245
32013,9686,39.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.497390567245
32014,33945,34.0,4.7,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,29,20002.497390567245
32015,26828,24.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,20002.497390567245
32016,42867,38.0,4.9,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21,20002.497390567245
32017,23583,35.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,46,20002.497390567245
32018,25969,,,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.49739053883
32019,6171,20.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.49739053883
32020,13340,32.0,4.3,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,34,20002.49739053883
32021,32234,27.0,4.9,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,18,20002.49739053883
32022,12904,33.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,16,20002.49739053883
32023,17933,31.0,4.9,Stormy,Low,1,Snack,scooter,1.0,No,Urban,25,20002.49739053883
32024,14308,20.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,20002.49739053883
32025,42665,36.0,4.9,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,54,20002.49739053883
32026,18307,39.0,4.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.49739053883
32027,24388,36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.49739053883
32028,5061,22.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,28,20002.497390182754
32029,21354,33.0,5.0,Stormy,Low,1,Drinks,motorcycle,,No,Metropolitian,25,20002.497390182754
32030,4729,21.0,5.0,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,13,20002.497390182754
32031,14166,22.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.497390182754
32032,3189,25.0,4.7,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,10,20002.497390182754
32033,28916,33.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.497390182754
32034,3177,29.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.497390182754
32035,41444,35.0,5.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,33,20002.497390182754
32036,23206,22.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,20002.497390182754
32037,28555,33.0,5.0,Windy,Low,2,Buffet,electric_scooter,0.0,No,Urban,23,20002.497390182754
32038,38940,23.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.497390182754
32039,35846,39.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.497390182754
32040,6109,,,,,0,Snack,motorcycle,0.0,No,Urban,37,20002.49738972567
32041,10203,37.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,20002.49738972567
32042,33221,30.0,4.6,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.49738972567
32043,14099,32.0,4.2,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,20002.49738972567
32044,45070,31.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.49738972567
32045,41975,22.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,,18,20002.49738972567
32046,24630,30.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,25,20002.49738972567
32047,36017,28.0,4.3,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,33,20002.49738972567
32048,8121,23.0,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,34,20002.49738972567
32049,30896,25.0,4.7,Sandstorms,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.49738959167
32050,1233,23.0,4.5,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,27,20002.49738959167
32051,21323,22.0,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,19,20002.49738959167
32052,17635,21.0,4.9,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.49738959167
32053,19610,25.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.49738959167
32054,16399,36.0,3.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,20002.49738959167
32055,36096,37.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.49738959167
32056,18776,32.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,20002.49738959167
32057,18093,26.0,4.9,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.49738959167
32058,6791,33.0,5.0,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,25,20002.49738959167
32059,16826,20.0,5.0,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,13,20002.49738959167
32060,13264,29.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21,20002.49738959167
32061,7132,26.0,4.9,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,20002.49738959167
32062,23475,27.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.49738944111
32063,44794,28.0,4.6,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,21,20002.49738944111
32064,12705,30.0,4.8,Windy,High,2,Meal,motorcycle,0.0,No,Metropolitian,27,20002.49738944111
32065,11624,34.0,4.9,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.49738944111
32066,15749,29.0,4.9,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,21,20002.49738944111
32067,44075,21.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,20002.49738944111
32068,851,25.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,29,20002.49738944111
32069,13787,39.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.49738944111
32070,34560,27.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.49738944111
32071,16538,32.0,4.3,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,39,20002.49738944111
32072,7376,35.0,4.0,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.49738944111
32073,12624,31.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,30,20002.49738944111
32074,2920,21.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.49738944111
32075,15189,38.0,5.0,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,20002.49738944111
32076,17513,33.0,4.5,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,20002.49738920937
32077,5808,33.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,20002.49738920937
32078,21094,,,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,15,20002.49738920937
32079,25228,31.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,40,20002.49738920937
32080,11927,32.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,27,20002.49738920937
32081,36180,35.0,4.2,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.49738920937
32082,41146,24.0,4.2,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,33,20002.49738920937
32083,21231,26.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.49738920937
32084,17162,31.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,16,20002.497389208445
32085,43675,28.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.497389208445
32086,16069,28.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,20002.497389208445
32087,38695,35.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,29,20002.497389208445
32088,28836,36.0,4.8,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.497389208445
32089,23008,25.0,5.0,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,20002.497389208445
32090,25162,26.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,,13,20002.49738915748
32091,23894,39.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.49738915748
32092,5579,21.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,,20,20002.49738915748
32093,30222,29.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.49738915748
32094,24739,26.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.49738915748
32095,19202,22.0,4.9,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,26,20002.49738915748
32096,41784,31.0,4.9,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,25,20002.49738915748
32097,16737,37.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Urban,16,20002.49738915748
32098,16853,32.0,4.9,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.49738915748
32099,19260,34.0,4.3,Cloudy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,40,20002.49738915748
32100,29694,20.0,4.1,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.49738915748
32101,22799,38.0,4.8,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,20002.49738915748
32102,13994,37.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.49738915748
32103,540,23.0,4.1,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.497389068354
32104,45203,38.0,4.8,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.497389068354
32105,865,35.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.497389068354
32106,22262,20.0,4.5,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,12,20002.497389068354
32107,42312,22.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,20002.497389068354
32108,24056,22.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.497389068354
32109,35640,35.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,30,20002.497389068354
