ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
25929,,,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,17,11.98320397
25930,27,4.6,Sandstorms,Medium,1,Meal,motorcycle,1,No,Metropolitian,20,9.348325936
25931,27,4.8,Windy,Low,1,Meal,scooter,1,No,Urban,16,9.435201537
25932,37,4.6,Fog,Medium,0,Drinks,motorcycle,0,No,Urban,26,7.601368938
25933,24,4.8,Stormy,Jam,2,Drinks,scooter,0,No,Metropolitian,25,13.97188168
25934,22,4.7,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,17,1.552700113
25935,20,4.7,Sandstorms,Medium,1,Drinks,scooter,1,No,Metropolitian,27,13.78894712
25936,24,5,Fog,Jam,0,Snack,motorcycle,0,No,Metropolitian,28,9.121421674
25937,32,4.4,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,50,10.90606522
25938,22,4.9,Windy,High,0,Snack,motorcycle,1,No,Metropolitian,36,6.208827615
25939,30,4.9,Stormy,Low,1,Snack,scooter,0,No,Metropolitian,24,17.07381305
25940,23,4.9,Sandstorms,Low,2,Drinks,scooter,1,No,Urban,16,1.526334952
25941,25,5,Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,25,3.07342226
25942,33,4.7,Cloudy,Medium,1,Buffet,scooter,1,No,Metropolitian,17,4.656557579
25943,30,4.6,Windy,Jam,2,Meal,electric_scooter,2,No,Metropolitian,32,7.661017947
25944,31,4.9,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,47,19.91431677
25945,35,4,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,36,4.658182488
25946,38,5,Cloudy,Medium,2,Snack,scooter,0,No,Metropolitian,41,20.06949207
25947,28,4.8,Stormy,Medium,1,Meal,scooter,1,No,Metropolitian,29,4.596477246
25948,21,4.9,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,19,9.326359385
25949,33,4.6,Sunny,Medium,1,Buffet,scooter,0,No,Metropolitian,23,19.76170647
25950,27,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,25,12.42034512
25951,30,4.9,Fog,Jam,1,Snack,scooter,3,Yes,Semi-Urban,48,12.46519914
25952,32,4.7,Sunny,Low,1,Buffet,scooter,1,No,Urban,13,1.514788569
25953,39,4.1,Windy,Jam,0,Buffet,motorcycle,,No,Metropolitian,37,10.72398981
25954,23,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,29,5.960265171
25955,39,4.5,Cloudy,Jam,0,Meal,motorcycle,0,Yes,Metropolitian,51,19.91735935
25956,29,4.2,Cloudy,Jam,1,Buffet,scooter,,No,Metropolitian,42,12.07411433
25957,21,4.8,Cloudy,Jam,2,Snack,scooter,0,No,Metropolitian,33,16.72067899
25958,26,4.7,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,23,12.29367767
25959,20,4.6,Sunny,Jam,2,Drinks,motorcycle,0,No,Metropolitian,10,7.68389268
25960,20,4.7,Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,26,16.82191271
25961,39,4.8,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,20,20.07128962
25962,27,4.7,Sunny,Jam,2,Drinks,scooter,1,No,,12,16.90381484
25963,38,4.9,Cloudy,High,2,Drinks,electric_scooter,1,No,Urban,28,6.080882968
25964,25,4.7,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,32,10.90637937
25965,24,4.8,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,19,13.76575692
25966,33,4.1,Sandstorms,Medium,1,Meal,scooter,1,No,Metropolitian,33,19.8774396
25967,35,4.5,Cloudy,High,1,Meal,motorcycle,0,No,Metropolitian,28,6.147092756
25968,29,4.5,Sandstorms,High,1,Drinks,scooter,0,No,Metropolitian,24,1.514804893
25969,32,4.7,Sunny,Low,2,Buffet,electric_scooter,1,No,Metropolitian,18,3.073202407
25970,32,4.6,Fog,Jam,0,Buffet,motorcycle,0,No,Urban,49,13.58119824
25971,22,5,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,21,6.210605364
25972,39,4.9,Windy,Medium,1,Snack,scooter,1,No,Metropolitian,27,12.29350882
25973,39,4.6,Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,20,20.18348137
25974,20,4.2,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,26,2.981217856
25975,26,4.9,Stormy,Jam,0,Snack,motorcycle,0,No,Metropolitian,30,10.90599351
25976,21,4.4,Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,19,7.546267707
25977,39,3.9,Fog,Low,1,Drinks,scooter,2,No,Metropolitian,38,19.91643253
25978,21,4.7,Sandstorms,Medium,1,Buffet,scooter,1,No,Metropolitian,25,9.327028547
25979,23,4.8,Fog,Medium,1,Meal,scooter,1,No,Metropolitian,25,20.18272811
25980,28,5,Sunny,Jam,1,Meal,scooter,0,No,Metropolitian,18,4.674151774
25981,39,4.8,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,28,3.073462805
25982,28,4.9,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,18,1.514787343
25983,25,4.6,Stormy,Low,2,Buffet,motorcycle,0,No,Urban,12,3.064335676
25984,28,4.7,Stormy,Low,1,Snack,scooter,1,No,Urban,17,16.81997876
25985,23,4.4,Cloudy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,41,17.07661743
25986,23,4.6,Cloudy,High,1,Snack,scooter,1,No,Metropolitian,20,6.050033592
25987,32,4.7,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,32,10.64110365
25988,28,5,Stormy,Low,1,Snack,motorcycle,1,No,Urban,17,17.07362495
25989,28,4.8,Sandstorms,High,1,Buffet,scooter,0,No,Metropolitian,22,1.514793719
25990,,,,,3,Snack,scooter,0,No,Metropolitian,17,9.326827803
25991,23,4.7,Fog,Low,2,Snack,motorcycle,1,No,Metropolitian,11,1.558114849
25992,24,4.9,Sandstorms,Medium,2,Snack,electric_scooter,0,No,Metropolitian,26,7.79040136
25993,30,4.8,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,25,7.660520124
25994,38,3.7,Cloudy,Low,1,Buffet,motorcycle,1,No,Metropolitian,32,14.15280069
25995,36,3.9,Sandstorms,Jam,2,Buffet,motorcycle,1,No,Urban,31,19.97416307
25996,25,4.6,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,45,10.70767503
25997,24,4.6,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Urban,20,6.049968949
25998,26,4.6,Sandstorms,Medium,1,Drinks,motorcycle,1,No,Metropolitian,24,7.601876617
25999,37,4,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Metropolitian,39,10.75689546
26000,29,4.8,Sandstorms,Low,2,Drinks,electric_scooter,1,No,Metropolitian,14,1.572533727
26001,36,4.7,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,16,9.349055143
26002,37,4.8,Stormy,Jam,0,Meal,motorcycle,2,No,Metropolitian,43,19.91703824
26003,21,5,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,36,4.632302885
26004,30,4,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,33,7.77228203
26005,34,4.6,Cloudy,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,27,4.587761379
26006,30,4.5,Windy,Low,1,Drinks,motorcycle,1,No,Urban,26,20.83140427
26007,25,4.7,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,18,12.09939077
26008,39,4.2,Fog,Jam,2,Meal,motorcycle,1,No,Metropolitian,35,10.88107785
26009,34,3.9,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,31,19.91431677
26010,22,5,Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,20,9.314419797
26011,20,5,Stormy,Medium,2,Drinks,scooter,1,No,,19,19.76017824
26012,38,4.9,Sandstorms,Medium,1,Drinks,scooter,0,No,Urban,27,16.47656317
26013,26,5,Sunny,Medium,0,Buffet,motorcycle,0,No,Urban,17,19.88431857
26014,36,4.5,Windy,High,2,Drinks,scooter,1,No,Urban,30,1.554562539
26015,39,4.9,Windy,Medium,2,Buffet,scooter,0,No,Urban,21,10.75699005
26016,27,4.4,Sunny,High,0,Buffet,motorcycle,1,No,Metropolitian,47,6.14674663
26017,29,4.5,Cloudy,Low,0,Meal,motorcycle,0,No,Metropolitian,21,4.47173941
26018,29,4.7,Fog,Low,1,Meal,scooter,,No,Metropolitian,23,16.63545122
26019,25,4.8,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,15,3.145067435
26020,25,4.3,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,28,7.862668167
26021,23,4.5,Sunny,Jam,2,Snack,scooter,1,No,Urban,15,4.610621612
26022,38,4.5,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,30,9.435201537
26023,21,4.1,Fog,Medium,1,Snack,scooter,1,No,Metropolitian,36,10.90604224
26024,36,4.7,Sandstorms,Jam,1,Meal,scooter,0,No,Metropolitian,29,12.46386144
26025,20,4.8,Sunny,High,2,Meal,motorcycle,,No,Urban,12,6.290134678
26026,36,4.6,Fog,Low,2,Meal,electric_scooter,0,No,Metropolitian,15,7.660748837
26027,38,3.8,Sandstorms,Medium,1,Drinks,motorcycle,1,No,Metropolitian,39,13.61245154
26028,27,4.8,Cloudy,Low,1,Snack,scooter,1,No,Metropolitian,26,19.47157207
26029,24,4.9,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,8.937919334
26030,20,4.6,Sunny,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,19,20.85246595
26031,23,4.9,Sandstorms,Medium,2,Buffet,scooter,1,No,Metropolitian,29,4.610339345
26032,25,5,Sandstorms,Low,1,Snack,scooter,1,No,Urban,18,1.512600086
26033,32,4.6,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,27,1.552318285
26034,38,4.8,Sandstorms,Medium,1,Meal,scooter,1,No,Metropolitian,28,4.657195393
26035,21,4.9,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,40,10.75701434
26036,33,4.3,Cloudy,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,41,19.83944816
26037,27,4.9,Fog,Medium,2,Buffet,motorcycle,1,No,Metropolitian,13,6.210168036
26038,31,4.6,Windy,Jam,1,Snack,scooter,1,No,Metropolitian,29,9.314781588
26039,32,4.5,Windy,Medium,2,Buffet,motorcycle,0,No,Metropolitian,25,6.080891508
26040,30,3,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,34,17.13829579
26041,22,4.7,Cloudy,Jam,1,Meal,scooter,0,No,Metropolitian,31,9.190403105
26042,22,3.3,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,37,20.55502636
26043,34,4.6,Sandstorms,Low,2,Drinks,scooter,0,No,Metropolitian,26,1.572533727
26044,21,4.7,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,35,16.60831404
26045,32,4.8,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,24,4.537553114
26046,39,4.1,Fog,Jam,2,Drinks,scooter,2,No,Metropolitian,43,12.0792964
26047,25,5,Windy,Medium,0,Meal,motorcycle,0,No,Metropolitian,30,12.07340231
26048,25,4,Stormy,High,0,Drinks,motorcycle,2,No,Metropolitian,38,6.290134678
26049,29,4.9,Stormy,Jam,2,Drinks,scooter,1,No,Metropolitian,24,9.314976789
26050,,,Windy,Medium,0,Buffet,motorcycle,1,No,Urban,27,12.58026782
26051,29,4.8,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,23,4.656945386
26052,20,4.6,Sunny,High,1,Drinks,scooter,0,No,Metropolitian,18,5.958771662
26053,27,5,Cloudy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,39,12.29350267
26054,34,4.8,Sandstorms,High,2,Buffet,electric_scooter,1,No,Metropolitian,28,6.127835453
26055,,,Fog,Medium,0,Buffet,motorcycle,1,No,Urban,24,9.121794089
26056,29,5,Sandstorms,High,1,Snack,motorcycle,1,No,Urban,23,6.058923147
26057,22,4.8,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,20,19.36320422
26058,33,4.9,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,26,12.4355405
26059,31,4.9,Sunny,Medium,2,Buffet,scooter,1,No,Urban,27,16.63687991
26060,26,4.9,Stormy,Medium,0,Snack,motorcycle,1,No,Urban,26,20.83123823
26061,28,4.7,Fog,Jam,0,Meal,motorcycle,0,No,Metropolitian,21,7.862668167
26062,36,3.9,Stormy,Medium,1,Buffet,scooter,1,No,Urban,34,19.83955478
26063,39,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,41,13.78669899
26064,26,4.9,Sunny,Low,0,Snack,motorcycle,1,No,Urban,27,13.97195088
26065,20,4.7,Sandstorms,Medium,1,Drinks,motorcycle,0,No,Metropolitian,24,12.41800992
26066,,,,,3,Drinks,electric_scooter,0,No,Metropolitian,25,9.313528459
26067,,,,,3,Snack,scooter,1,No,Metropolitian,41,19.3944683
26068,39,4.5,Sunny,Jam,1,Buffet,scooter,1,No,Urban,24,7.601385733
26069,21,4.8,Fog,Low,0,Drinks,motorcycle,1,No,Urban,19,9.264696404
26070,24,4.7,Cloudy,Low,1,Buffet,scooter,1,No,Urban,26,16.90165909
26071,35,4.4,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,7.790944138
26072,25,3.5,Sunny,High,0,Meal,motorcycle,1,Yes,Metropolitian,48,6.058853852
26073,35,4.7,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,10.72467209
26074,36,4.7,Fog,Low,2,Snack,electric_scooter,1,No,Urban,19,7.601265908
26075,34,4.3,Fog,Low,0,Meal,motorcycle,2,No,Urban,38,10.86723295
26076,36,4.3,Cloudy,Jam,2,Meal,motorcycle,0,Yes,Metropolitian,45,16.63522338
26077,20,4.6,Sandstorms,Medium,1,Buffet,scooter,1,No,Urban,24,4.631614484
26078,39,4.9,Fog,Jam,0,Drinks,motorcycle,2,No,Metropolitian,47,10.86736612
26079,39,4.9,Sunny,Low,0,Meal,motorcycle,0,No,Urban,22,3.105110395
26080,30,4.8,Sunny,Jam,1,Buffet,motorcycle,1,No,Metropolitian,24,16.78787485
26081,37,4.7,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,23,9.176379825
26082,22,4.5,Fog,Low,0,Meal,motorcycle,0,No,Metropolitian,16,9.326577421
26083,26,4.4,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,27,1.514745314
26084,23,4.7,Sandstorms,Low,1,Buffet,scooter,1,No,Urban,12,1.558114849
26085,32,4,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,7.601681528
26086,15,1,,,3,Drinks,electric_scooter,0,No,Metropolitian,28,20.17891692
26087,26,4.9,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,22,4.494207464
26088,24,4.8,Stormy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,21,7.573467822
26089,28,4.7,Fog,Jam,2,Snack,scooter,1,No,Metropolitian,20,4.656902198
26090,39,3.5,Sandstorms,Medium,1,Buffet,scooter,1,No,Urban,37,10.86567578
26091,32,4.7,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,24,19.36274047
26092,24,5,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,9.363950447
26093,31,4.9,Sandstorms,Low,2,Snack,motorcycle,0,No,Metropolitian,28,1.510167248
26094,27,4.8,Fog,Low,1,Snack,scooter,1,No,Metropolitian,18,4.658001279
26095,22,5,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,23,3.073633662
26096,32,4.7,Cloudy,Medium,1,Meal,scooter,0,No,Urban,18,7.448644516
26097,36,4.7,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,25,16.90290153
26098,31,4.6,Stormy,Low,2,Drinks,scooter,1,No,Urban,29,7.772429015
26099,,,Sandstorms,Jam,1,Drinks,scooter,1,No,Metropolitian,44,16.72129601
26100,39,4.9,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,43,12.23679066
26101,38,4.6,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,37,4.674644234
26102,22,4.5,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,16.8499041
26103,21,4.8,Windy,Jam,2,Snack,scooter,0,No,Metropolitian,22,11.00773476
26104,34,4.5,Stormy,High,2,Drinks,scooter,1,No,Metropolitian,28,1.520292546
26105,22,5,Sandstorms,Low,0,Drinks,motorcycle,1,No,,18,11.98343137
26106,26,5,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,31,20.55877668
26107,33,4.8,Sunny,Jam,0,Meal,motorcycle,0,No,Metropolitian,29,4.610405794
26108,39,4,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,40,13.48111063
26109,26,4.6,Cloudy,Jam,1,Buffet,scooter,0,No,Metropolitian,32,10.64143695
26110,22,4.6,Stormy,High,0,Meal,motorcycle,1,No,Metropolitian,29,3.10469117
26111,39,4.6,Stormy,High,2,Buffet,scooter,1,No,Metropolitian,28,1.513671308
26112,22,4.3,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,36,10.42985045
26113,28,4.7,Sandstorms,Medium,2,Snack,scooter,0,No,Metropolitian,28,6.210137966
26114,33,4.1,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,37,19.76188041
26115,21,4.8,Sandstorms,Low,1,Drinks,scooter,1,No,Urban,11,12.41985066
26116,21,5,Cloudy,Low,2,Drinks,scooter,1,No,Metropolitian,26,12.46519914
26117,21,4.5,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,42,12.16106953
26118,20,4.6,Fog,Medium,2,Snack,motorcycle,2,No,Metropolitian,35,10.4450833
26119,23,4.7,Stormy,Medium,1,Buffet,scooter,0,No,Metropolitian,24,6.050355981
26120,27,4.6,Fog,Low,1,Snack,scooter,1,No,Metropolitian,27,10.88107785
26121,22,4.9,Windy,Medium,1,Meal,scooter,,No,Metropolitian,21,20.17791304
26122,29,4.8,Sunny,High,1,Drinks,motorcycle,1,No,Metropolitian,18,6.058876304
26123,32,4.7,Sunny,Jam,2,Drinks,scooter,1,No,Urban,19,10.8686935
26124,28,4.6,Stormy,Jam,1,Drinks,scooter,1,No,Urban,27,7.762547475
26125,,,Sandstorms,Low,2,Drinks,scooter,1,No,Metropolitian,26,3.018700803
26126,26,4.9,Sunny,High,1,Drinks,scooter,0,No,Urban,17,1.552649628
26127,29,4.8,Cloudy,Medium,0,Snack,motorcycle,0,No,Metropolitian,30,16.90260949
26128,38,4.5,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,29,11.91659506
26129,24,4.9,Sunny,Medium,1,Snack,motorcycle,0,,Metropolitian,10,6.050486022
26130,36,4.7,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,41,14.15280069
26131,,,,,1,Meal,motorcycle,1,No,Metropolitian,18,7.648179254
26132,,,Sandstorms,Low,2,Meal,scooter,1,No,Urban,17,20.88760396
26133,24,4.8,Stormy,Medium,2,Snack,scooter,1,No,Metropolitian,21,6.290134678
26134,23,4.7,Stormy,Low,0,Drinks,motorcycle,0,No,Urban,19,12.41848033
26135,39,4.8,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,34,9.121421674
26136,21,4.7,Cloudy,Low,0,Drinks,motorcycle,0,No,Urban,15,2.979540523
26137,24,4.6,Sandstorms,Medium,0,Snack,motorcycle,1,No,Urban,25,9.088013799
26138,36,4.6,Windy,Jam,1,Drinks,scooter,1,No,Metropolitian,26,11.00773476
26139,27,4.9,Sunny,Low,0,Buffet,motorcycle,0,No,Metropolitian,16,1.545402972
26140,,,Stormy,Medium,1,Drinks,scooter,1,No,Urban,25,5058.425301
26141,29,4.8,Sandstorms,Jam,2,Snack,motorcycle,1,No,Urban,19,13.96976021
26142,25,4.7,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,27,7.546680469
26143,21,4.5,Fog,High,2,Meal,scooter,1,No,Metropolitian,30,3.073462805
26144,15,1,,,3,Drinks,scooter,1,No,Metropolitian,13,3.108925572
26145,24,4.8,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,21,7.448318247
26146,27,4.8,Sandstorms,High,1,Buffet,scooter,1,No,Metropolitian,22,6.290134678
26147,32,4.1,Stormy,Low,0,Snack,motorcycle,1,No,Urban,26,2.979502851
26148,39,4.5,Windy,Low,1,Buffet,scooter,0,No,Urban,20,1.53683344
26149,38,4.2,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,31,1.529751876
26150,27,4.6,Stormy,Low,1,Drinks,motorcycle,0,No,Metropolitian,19,13.78828222
26151,26,4.7,Sandstorms,Jam,1,Meal,scooter,0,No,Urban,15,7.645374027
26152,39,4.3,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,29,4.579067429
26153,33,3.6,Cloudy,Low,2,Meal,motorcycle,1,No,Metropolitian,39,10.58681761
26154,38,5,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,31,4.469154959
26155,36,3.6,Stormy,Medium,2,Buffet,scooter,0,No,Urban,33,10.64228343
26156,34,4.8,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,19,1.544189393
26157,37,4.6,Windy,Low,0,Snack,motorcycle,1,No,Urban,22,19.36197641
26158,29,4.7,Sunny,Jam,2,Meal,motorcycle,0,No,Urban,13,7.57343592
26159,27,4.5,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,27,12.41802917
26160,,,,,0,Snack,motorcycle,1,No,Urban,27,3.105364546
26161,34,3.5,Windy,Jam,1,Drinks,scooter,2,No,Metropolitian,36,20.20578852
26162,28,4.6,Fog,Low,0,Snack,motorcycle,1,No,Urban,24,19.68830862
26163,23,4.7,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,19,3.020634732
26164,30,4.1,Fog,Low,2,Buffet,scooter,1,No,Metropolitian,32,12.46422601
26165,21,4.7,Stormy,High,0,Buffet,motorcycle,1,No,Metropolitian,38,3.064463857
26166,21,4.8,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,11,1.572533727
26167,24,4.8,Windy,Medium,2,Meal,motorcycle,1,No,Metropolitian,27,6.03747419
26168,23,4.6,Fog,Medium,1,Snack,motorcycle,0,No,Urban,14,6.217883648
26169,33,4.3,Fog,Low,2,Buffet,scooter,1,No,Metropolitian,31,12.29262274
26170,27,4.8,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,28,10.42720866
26171,33,4.8,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,29,7.790525267
26172,33,4.9,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,25,7.6833553
26173,32,4.9,Sunny,Medium,2,Snack,electric_scooter,1,No,Metropolitian,22,12.43458552
26174,26,4.9,Sandstorms,Low,1,Meal,scooter,1,No,,13,16.4125117
26175,25,4.8,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,32,17.09859305
26176,23,4.6,Fog,Low,0,Meal,motorcycle,0,No,Metropolitian,23,12.09937442
26177,37,4.1,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,33,1.520369479
26178,37,5,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,34,8.937860882
26179,30,4.9,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,27,3.145067435
26180,39,4.7,Cloudy,Low,1,Drinks,scooter,1,No,Urban,19,4.561113589
26181,29,4.9,Sandstorms,Low,2,Buffet,electric_scooter,1,No,Metropolitian,17,3.040697854
26182,31,4.6,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,18,20.18272811
26183,37,4.9,Stormy,Jam,2,Meal,motorcycle,1,No,Urban,29,8.929061179
26184,35,4.3,Stormy,Jam,2,Drinks,scooter,1,No,Urban,32,13.61142863
26185,22,4.8,Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,15,1.529723283
26186,22,4.6,Sunny,Medium,0,Snack,motorcycle,1,No,Urban,19,10.86866752
26187,31,4.6,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,1.552345735
26188,31,4.7,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,40,20.55457332
26189,24,4.6,Fog,High,1,Buffet,motorcycle,1,No,Metropolitian,30,1.532234788
26190,37,4.9,Fog,Low,1,Snack,scooter,1,No,Urban,16,3.027236932
26191,22,4.8,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,21,4.528225009
26192,20,4.9,Sandstorms,High,1,Buffet,scooter,1,No,Metropolitian,26,3.073687982
26193,39,5,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,27,20.25351813
26194,34,4.7,Sunny,Medium,2,Snack,motorcycle,1,No,Urban,25,17.13737799
26195,24,4.4,Cloudy,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,32,19.76008092
26196,29,4.3,Stormy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,32,14.15280069
26197,36,4.9,Stormy,Jam,2,Drinks,scooter,1,No,Metropolitian,28,10.60245094
26198,33,5,Windy,Low,2,Buffet,electric_scooter,0,No,Urban,23,16.3845024
26199,23,4.7,Cloudy,High,1,Meal,motorcycle,1,No,Metropolitian,29,3.145067435
26200,30,5,Sandstorms,Low,1,Drinks,scooter,0,No,Metropolitian,25,3.116253657
26201,32,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,33,7.549967179
26202,22,4.7,Sandstorms,Low,1,Meal,motorcycle,0,No,Urban,17,7.601681385
26203,36,4.7,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,29,13.58037388
26204,36,4.6,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,37,13.9717599
26205,26,4.7,Sunny,Jam,1,Meal,scooter,0,No,Metropolitian,17,17.1374077
26206,34,4.2,Stormy,Medium,0,Drinks,motorcycle,3,No,Urban,48,20.44292976
26207,38,4.6,Sunny,Jam,0,Snack,motorcycle,2,No,Metropolitian,40,10.70416127
26208,36,4.8,Fog,Low,2,Meal,scooter,1,No,Urban,17,2.976589529
26209,25,5,Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,16,1.468633433
26210,21,4.7,Sunny,High,2,Snack,scooter,0,No,Urban,19,1.560620788
26211,24,4.7,Fog,High,2,Snack,scooter,1,No,Metropolitian,26,5.860499933
26212,39,4.6,Windy,Medium,2,Drinks,scooter,0,No,Metropolitian,22,13.41364408
26213,39,5,Stormy,Medium,2,Buffet,motorcycle,0,No,Metropolitian,25,6.118711847
26214,39,4.9,Sunny,Jam,2,Buffet,scooter,1,No,Urban,18,12.16200901
26215,33,5,Fog,High,1,Drinks,motorcycle,0,No,Urban,31,1.536836904
26216,30,4.9,Fog,Low,1,Buffet,scooter,0,No,Urban,16,3.104435398
26217,22,4.9,Sunny,High,1,Meal,scooter,0,No,Urban,15,6.037116127
26218,21,5,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,17.29786575
26219,37,4.8,Windy,Low,1,Snack,scooter,0,No,Metropolitian,21,4.560890658
26220,35,4.9,Fog,Low,1,Snack,scooter,,No,Metropolitian,15,9.313691518
26221,30,4.2,Stormy,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,46,20.44292976
26222,20,4.6,Stormy,High,2,Snack,electric_scooter,1,No,Metropolitian,25,1.530299778
26223,26,4.8,Windy,Low,2,Snack,scooter,0,No,,13,4.656811824
